IP地址,端口,回溯端口,tls,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
129.159.203.70,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.36.168,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.2.25,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.57.28,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.160.63,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.226.200,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.3.249.119,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.245.243,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
193.122.6.16,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.175.9,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.5.58,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.28.254,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.169.84,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.250.219,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
155.248.234.173,443,443,TRUE,FRA,CA,Montreal,200,9
192.18.132.24,443,443,TRUE,FRA,US,San Jose,200,9
141.144.197.10,443,443,TRUE,FRA,NL,Amsterdam,200,9
158.101.165.15,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
192.9.151.132,443,443,TRUE,FRA,US,San Jose,200,9
140.238.64.181,443,443,TRUE,FRA,GB,London,200,9
132.145.39.50,443,443,TRUE,FRA,GB,London,200,9
140.238.74.136,443,443,TRUE,FRA,GB,London,200,9
130.61.179.233,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.105.159,443,443,TRUE,FRA,GB,London,200,9
141.144.231.161,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.181.202,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.47.69,443,443,TRUE,FRA,GB,London,200,9
152.70.188.46,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.144.238,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.220.161,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.118.111,443,443,TRUE,FRA,GB,London,200,9
158.180.48.11,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
192.9.148.78,443,443,TRUE,FRA,US,San Jose,200,9
132.145.75.147,443,443,TRUE,FRA,GB,London,200,9
130.61.190.96,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.93.35,443,443,TRUE,FRA,GB,London,200,9
158.180.44.255,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.22.29,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.86.98,443,443,TRUE,FRA,GB,London,200,9
158.180.45.29,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.62.177,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.143.46,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.249.104,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.210.2,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.62.150,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.151.217.117,443,443,TRUE,FRA,SE,Stockholm,200,9
150.230.117.90,443,443,TRUE,FRA,GB,London,200,9
158.180.45.217,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.50.238,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.188.167,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.159.255.66,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.76.161,443,443,TRUE,FRA,GB,London,200,9
141.147.52.203,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.22.59,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.37.182,443,443,TRUE,FRA,GB,London,200,9
193.122.55.53,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.44.184,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.45.227,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.50.63,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.21.60.150,443,443,TRUE,FRA,GB,London,200,9
141.147.50.251,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.151.219.182,443,443,TRUE,FRA,SE,Stockholm,200,9
132.145.35.169,443,443,TRUE,FRA,GB,London,200,9
132.145.32.244,443,443,TRUE,FRA,GB,London,200,9
130.162.233.218,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.31.134,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.167.249,443,443,TRUE,FRA,GB,London,200,9
141.147.81.170,443,443,TRUE,FRA,GB,London,200,9
138.2.164.159,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.72.241,443,443,TRUE,FRA,GB,London,200,9
193.122.12.139,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.36.12,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.45.48,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.78.248,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.53.126,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.162.181,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.221.90,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.41.38,443,443,TRUE,FRA,GB,London,200,9
132.145.34.127,443,443,TRUE,FRA,GB,London,200,9
158.180.25.144,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.229.55,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.73.225,443,443,TRUE,FRA,GB,London,200,9
130.61.121.131,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.87.132,443,443,TRUE,FRA,GB,London,200,9
141.147.74.155,443,443,TRUE,FRA,GB,London,200,9
130.61.110.180,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.52.211,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
150.230.121.62,443,443,TRUE,FRA,GB,London,200,9
130.61.35.149,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.34.119,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.31.84,443,443,TRUE,FRA,GB,London,200,9
143.47.245.179,443,443,TRUE,FRA,GB,London,200,9
138.2.139.185,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.74.149,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.235.25,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.74.66,443,443,TRUE,FRA,GB,London,200,9
132.145.17.178,443,443,TRUE,FRA,GB,London,200,9
138.2.179.105,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.93.10,443,443,TRUE,FRA,GB,London,200,9
158.180.23.58,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
168.138.161.76,443,443,TRUE,FRA,SG,Singapore,200,9
141.147.32.172,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.245.188,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.3.242.249,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.188.39,443,443,TRUE,FRA,GB,London,200,9
141.147.23.56,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.151.201.173,443,443,TRUE,FRA,SE,Stockholm,200,9
140.238.79.246,443,443,TRUE,FRA,GB,London,200,9
141.147.101.133,443,443,TRUE,FRA,GB,London,200,9
141.147.118.220,443,443,TRUE,FRA,GB,London,200,9
130.61.111.200,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
143.47.236.71,443,443,TRUE,FRA,GB,London,200,9
141.147.50.189,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.72.63,443,443,TRUE,FRA,GB,London,200,9
132.145.39.88,443,443,TRUE,FRA,GB,London,200,9
138.2.133.207,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.159.241.30,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.175.212,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
150.230.147.182,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.42.41,443,443,TRUE,FRA,GB,London,200,9
140.238.79.54,443,443,TRUE,FRA,GB,London,200,9
130.162.240.135,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.150.58.45,443,443,TRUE,FRA,SG,Singapore,200,9
158.180.62.160,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.165.226,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.168.3,443,443,TRUE,FRA,GB,London,200,9
130.61.237.177,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.43.67,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.108.254,443,443,TRUE,FRA,GB,London,200,9
130.162.237.94,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.92.97,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.164.124,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.56.197,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.169.74,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.47.89,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.44.150,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.61.121,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.246.97,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.134.2,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
207.127.94.184,443,443,TRUE,FRA,SE,Stockholm,200,9
138.2.179.81,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.114.12,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.228.17,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.35.115,443,443,TRUE,FRA,GB,London,200,9
132.145.74.79,443,443,TRUE,FRA,GB,London,200,9
158.180.16.136,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.89.215,443,443,TRUE,FRA,GB,London,200,9
141.147.21.106,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.37.60,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.211.72,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.184.142,443,443,TRUE,FRA,GB,London,200,9
130.61.112.118,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.102.212,443,443,TRUE,FRA,GB,London,200,9
130.61.107.137,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.70.175.90,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.36.92,443,443,TRUE,FRA,GB,London,200,9
141.147.7.99,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.224.44,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.17.86,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.24.73,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.151.207.172,443,443,TRUE,FRA,SE,Stockholm,200,9
150.230.117.163,443,443,TRUE,FRA,GB,London,200,9
130.162.169.40,443,443,TRUE,FRA,GB,London,200,9
143.47.234.231,443,443,TRUE,FRA,GB,London,200,9
138.2.151.7,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.211.234,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.59.234,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.226.207.105,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.14.169,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.151.204.87,443,443,TRUE,FRA,SE,Stockholm,200,9
141.147.3.50,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.170.191,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.166.189,443,443,TRUE,FRA,GB,London,200,9
130.61.39.37,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.159.206.74,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.25.131,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.76.94,443,443,TRUE,FRA,GB,London,200,9
141.147.68.40,443,443,TRUE,FRA,GB,London,200,9
132.145.37.106,443,443,TRUE,FRA,GB,London,200,9
129.151.192.38,443,443,TRUE,FRA,SE,Stockholm,200,9
141.144.246.128,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.46.187,443,443,TRUE,FRA,GB,London,200,9
140.238.78.218,443,443,TRUE,FRA,GB,London,200,9
158.180.49.10,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.38.55,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.229.145,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.44.85,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.50.40,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.80.135,443,443,TRUE,FRA,GB,London,200,9
132.145.45.162,443,443,TRUE,FRA,GB,London,200,9
141.147.103.118,443,443,TRUE,FRA,GB,London,200,9
130.61.119.205,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.55.187,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.178.218,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.34.131,443,443,TRUE,FRA,GB,London,200,9
141.147.39.32,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.33.87,443,443,TRUE,FRA,GB,London,200,9
132.145.33.195,443,443,TRUE,FRA,GB,London,200,9
130.61.114.30,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.18.48,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.219.125,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.245.232,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.33.187,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.168.104,443,443,TRUE,FRA,GB,London,200,9
130.162.50.219,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.226.59,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.174.188,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.74.254,443,443,TRUE,FRA,GB,London,200,9
130.61.47.113,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.169.156,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.25.143,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.167.152,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.186.113,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.75.43,443,443,TRUE,FRA,GB,London,200,9
130.61.16.93,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.47.126,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.48.12,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.73.248,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.21.206,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.188.255,443,443,TRUE,FRA,GB,London,200,9
158.180.42.21,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.241.49,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.161.107,443,443,TRUE,FRA,GB,London,200,9
130.162.37.228,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.209.95,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.94.43,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.245.88,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.42.179,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.170.20,443,443,TRUE,FRA,GB,London,200,9
130.61.27.230,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.112.233,443,443,TRUE,FRA,GB,London,200,9
143.47.236.13,443,443,TRUE,FRA,GB,London,200,9
141.147.34.118,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.182.188,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.191.23,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.73.175,443,443,TRUE,FRA,GB,London,200,9
138.2.128.28,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.219.18,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.3.246.118,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.170.213,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.230.148,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.20.74,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.170.121,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.249.118,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.234.226,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.69.221.93,443,443,TRUE,FRA,SG,Singapore,200,9
158.180.46.48,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.61.173,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.26.226,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.151.219.195,443,443,TRUE,FRA,SE,Stockholm,200,9
130.61.177.174,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.138.71,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.151.216.243,443,443,TRUE,FRA,SE,Stockholm,200,9
130.61.23.83,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.159.206.15,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.151.207.204,443,443,TRUE,FRA,SE,Stockholm,200,9
158.180.57.205,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.17.66,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.101.167.138,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.70.161.118,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.223.88,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.47.132,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.213.124,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.226.193.56,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.23.22,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.76.236,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.222.169,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
150.136.52.135,443,443,TRUE,FRA,US,Ashburn,200,9
130.61.100.254,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.29.221,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.226.207.47,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.116.239,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.159.43.217,443,443,TRUE,FRA,US,San Jose,200,9
129.151.217.106,443,443,TRUE,FRA,SE,Stockholm,200,9
130.61.25.179,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
204.216.215.232,443,443,TRUE,FRA,IT,Siziano,200,9
130.61.82.173,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.35.199,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.129.167,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.250.243,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.62.215,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.149.197,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.113.101,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.251.227,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.134.3,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.139.185,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.151.194.107,443,443,TRUE,FRA,SE,Stockholm,200,9
132.226.207.157,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.145.117,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.232.29,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.236.248,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.248.128,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.226.204.143,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.254.253,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
143.47.54.141,443,443,TRUE,FRA,ES,Madrid,200,9
140.238.223.120,443,443,TRUE,FRA,CH,Zurich,200,9
141.147.1.220,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.231.93,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
192.18.153.130,443,443,TRUE,FRA,CA,Toronto,200,9
130.61.171.62,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.135.5,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.239.12,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.34.109,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.239.149,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.146.167,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.70.170.17,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.67.79.242,443,443,TRUE,FRA,CH,Zurich,200,9
130.162.208.100,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.218.64,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.46.60,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
168.138.174.244,443,443,TRUE,FRA,SG,Singapore,200,9
150.230.123.175,443,443,TRUE,FRA,GB,London,200,9
138.2.159.239,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.19.253,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.147.89,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.160.194,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.206.24,443,443,TRUE,FRA,FR,Marseille,200,9
130.61.78.22,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.26.230,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.182.118,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
143.47.54.250,443,443,TRUE,FRA,ES,Madrid,200,9
130.61.225.46,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.5.210,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
143.47.253.73,443,443,TRUE,FRA,GB,London,200,9
138.2.176.53,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.238.250,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.163.116,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.253.164,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.176.77,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.146.23,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.85.195,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.151.199.127,443,443,TRUE,FRA,SE,Stockholm,200,9
152.70.162.108,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
207.127.94.104,443,443,TRUE,FRA,SE,Stockholm,200,9
207.127.89.216,443,443,TRUE,FRA,SE,Stockholm,200,9
130.61.75.178,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
207.127.89.242,443,443,TRUE,FRA,SE,Stockholm,200,9
130.162.58.81,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.151.209.131,443,443,TRUE,FRA,SE,Stockholm,200,9
207.127.94.137,443,443,TRUE,FRA,SE,Stockholm,200,9
129.151.218.120,443,443,TRUE,FRA,SE,Stockholm,200,9
207.127.92.225,443,443,TRUE,FRA,SE,Stockholm,200,9
207.127.91.12,443,443,TRUE,FRA,SE,Stockholm,200,9
129.151.208.75,443,443,TRUE,FRA,SE,Stockholm,200,9
130.61.221.88,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.151.208.77,443,443,TRUE,FRA,SE,Stockholm,200,9
129.151.208.2,443,443,TRUE,FRA,SE,Stockholm,200,9
141.147.46.230,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.151.208.165,443,443,TRUE,FRA,SE,Stockholm,200,9
207.127.91.152,443,443,TRUE,FRA,SE,Stockholm,200,9
129.151.212.145,443,443,TRUE,FRA,SE,Stockholm,200,9
130.162.215.216,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
207.127.92.108,443,443,TRUE,FRA,SE,Stockholm,200,9
140.238.215.173,443,443,TRUE,FRA,CH,Zurich,200,9
129.151.215.240,443,443,TRUE,FRA,SE,Stockholm,200,9
207.127.92.27,443,443,TRUE,FRA,SE,Stockholm,200,9
207.127.94.145,443,443,TRUE,FRA,SE,Stockholm,200,9
130.162.217.72,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.70.170.168,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.70.170.168,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.70.170.168,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.34.234,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.174.179,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
207.127.93.188,443,443,TRUE,FRA,SE,Stockholm,200,9
141.147.30.248,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.251.217,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.164.255,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.103.69,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.156.109,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.101.175.40,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
207.127.91.220,443,443,TRUE,FRA,SE,Stockholm,200,9
130.61.87.21,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.3.200,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.233.92,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
207.127.93.149,443,443,TRUE,FRA,SE,Stockholm,200,9
138.2.175.126,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
207.127.94.205,443,443,TRUE,FRA,SE,Stockholm,200,9
129.151.192.74,443,443,TRUE,FRA,SE,Stockholm,200,9
130.162.219.254,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
192.9.145.127,443,443,TRUE,FRA,US,San Jose,200,9
207.127.89.100,443,443,TRUE,FRA,SE,Stockholm,200,9
144.24.191.180,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.47.174,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
207.127.93.97,443,443,TRUE,FRA,SE,Stockholm,200,9
144.24.171.198,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
207.127.90.242,443,443,TRUE,FRA,SE,Stockholm,200,9
144.24.172.146,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
207.127.90.139,443,443,TRUE,FRA,SE,Stockholm,200,9
207.127.90.252,443,443,TRUE,FRA,SE,Stockholm,200,9
